community_id,community_name,block_name,floor,floor_label,flat_number,full_flat_code
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G1","A-G1"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G2","A-G2"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G4","A-G4"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G5","A-G5"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G6","A-G6"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G7","A-G7"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G8","A-G8"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G9","A-G9"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G10","A-G10"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G11","A-G11"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G12","A-G12"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G13","A-G13"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G14","A-G14"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G15","A-G15"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","G","Ground Floor","G17","A-G17"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","101","A-101"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","102","A-102"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","104","A-104"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","105","A-105"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","106","A-106"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","107","A-107"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","108","A-108"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","109","A-109"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","110","A-110"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","111","A-111"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","112","A-112"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","113","A-113"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","114","A-114"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","115","A-115"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","116","A-116"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","1","Floor 1","117","A-117"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","201","A-201"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","202","A-202"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","203","A-203"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","204","A-204"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","205","A-205"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","206","A-206"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","207","A-207"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","208","A-208"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","209","A-209"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","210","A-210"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","211","A-211"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","212","A-212"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","213","A-213"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","214","A-214"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","215","A-215"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","216","A-216"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","2","Floor 2","217","A-217"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","301","A-301"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","302","A-302"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","303","A-303"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","304","A-304"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","305","A-305"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","306","A-306"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","307","A-307"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","308","A-308"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","309","A-309"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","310","A-310"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","311","A-311"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","312","A-312"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","313","A-313"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","314","A-314"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","315","A-315"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","316","A-316"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","3","Floor 3","317","A-317"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","401","A-401"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","402","A-402"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","403","A-403"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","404","A-404"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","405","A-405"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","406","A-406"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","407","A-407"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","408","A-408"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","409","A-409"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","410","A-410"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","411","A-411"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","412","A-412"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","413","A-413"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","414","A-414"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","415","A-415"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","416","A-416"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","4","Floor 4","417","A-417"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","501","A-501"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","502","A-502"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","503","A-503"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","504","A-504"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","505","A-505"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","506","A-506"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","507","A-507"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","508","A-508"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","509","A-509"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","510","A-510"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","511","A-511"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","512","A-512"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","513","A-513"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","514","A-514"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","515","A-515"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","516","A-516"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","5","Floor 5","517","A-517"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","601","A-601"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","602","A-602"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","603","A-603"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","604","A-604"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","605","A-605"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","606","A-606"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","607","A-607"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","608","A-608"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","609","A-609"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","610","A-610"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","611","A-611"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","612","A-612"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","613","A-613"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","614","A-614"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","615","A-615"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","616","A-616"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","6","Floor 6","617","A-617"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","701","A-701"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","702","A-702"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","703","A-703"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","704","A-704"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","705","A-705"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","706","A-706"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","707","A-707"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","708","A-708"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","709","A-709"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","710","A-710"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","711","A-711"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","712","A-712"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","713","A-713"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","714","A-714"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","715","A-715"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","716","A-716"
"64cd9fa6-ad3b-40f0-9f1e-6b9f6a6fce06","IRA Aspiration","A","7","Floor 7","717","A-717"
